game_id,season,coordinate_x_raw,coordinate_y_raw,scoring_play,clock_minutes,athlete_id_2,clock_seconds,qtr
401360446,2022,26,2,TRUE,6,NA,35,1
401360446,2022,23,26,FALSE,4,NA,0,1
401360446,2022,14,28,TRUE,3,NA,25,1
401360446,2022,37,23,TRUE,11,4269,46,2
401360446,2022,47,13,FALSE,11,NA,15,2
401360446,2022,9,27,FALSE,6,NA,21,2
401360446,2022,31,30,FALSE,0,NA,52.9,2
401360446,2022,18,3,FALSE,0,NA,2.7,2
401360446,2022,19,19,FALSE,11,NA,45,3
401360446,2022,16,10,FALSE,4,NA,5,3
401360446,2022,27,3,TRUE,2,NA,47,3
401360433,2022,11,22,FALSE,9,NA,2,1
401360433,2022,24,1,FALSE,4,NA,9,1
401360433,2022,23,2,FALSE,3,NA,9,1
401360433,2022,6,17,FALSE,1,NA,37,1
401360433,2022,10,22,FALSE,5,NA,59,2
401360433,2022,32,5,TRUE,5,4432171,1,2
401360433,2022,25,1,TRUE,3,6475,52,2
401360433,2022,26,2,TRUE,1,NA,15,2
401360433,2022,16,24,TRUE,10,NA,9,3
401360433,2022,16,24,FALSE,8,NA,54,3
401360433,2022,30,10,FALSE,7,NA,54,3
401360433,2022,11,21,TRUE,7,3059319,25,3
401360433,2022,26,5,TRUE,7,NA,2,3
401360433,2022,38,14,TRUE,4,NA,8,3
401360433,2022,26,1,FALSE,3,NA,43,3
401360433,2022,23,1,FALSE,11,NA,42,4
401360433,2022,26,1,TRUE,11,2594922,19,4
401360433,2022,3,8,FALSE,9,NA,57,4
401360433,2022,46,14,FALSE,8,NA,12,4
401360433,2022,23,2,FALSE,3,4277961,21,4
401360433,2022,38,26,FALSE,0,NA,48.5,4
401360423,2022,7,22,TRUE,8,4401416,56,1
401360423,2022,4,16,TRUE,5,2386,38,1
401360423,2022,33,24,TRUE,5,3155535,0,1
401360423,2022,5,21,TRUE,4,NA,43,1
401360423,2022,25,31,FALSE,3,NA,16,1
401360423,2022,30,2,FALSE,10,NA,31,2
401360423,2022,31,17,FALSE,7,NA,35,2
401360423,2022,22,3,TRUE,7,3155535,5,2
401360423,2022,6,18,FALSE,5,NA,50,2
401360423,2022,28,31,FALSE,2,NA,2,2
401360423,2022,21,3,TRUE,0,NA,50,2
401360423,2022,44,38,FALSE,0,NA,2.1,2
401360423,2022,5,3,FALSE,7,NA,16,3
401360423,2022,29,2,TRUE,4,2386,54,3
401360423,2022,32,7,TRUE,3,4277956,51,3
401360423,2022,25,0,TRUE,2,NA,30,3
401360423,2022,40,27,FALSE,10,NA,50,4
401360423,2022,21,19,FALSE,9,NA,30,4
401360423,2022,39,23,FALSE,6,NA,12,4
401360423,2022,49,12,FALSE,1,NA,41,4
401360423,2022,15,16,TRUE,0,NA,14.4,4
401360391,2022,2,2,FALSE,10,NA,30,1
401360391,2022,4,15,FALSE,6,NA,47,1
401360391,2022,27,6,FALSE,4,NA,8,1
401360391,2022,15,25,FALSE,10,NA,13,2
401360391,2022,24,27,FALSE,8,NA,7,2
401360391,2022,34,7,FALSE,6,NA,6,2
401360391,2022,27,1,TRUE,2,NA,39,2
401360391,2022,27,3,FALSE,2,2528779,12,2
401360391,2022,28,6,FALSE,1,NA,22,2
401360391,2022,7,18,FALSE,1,NA,8,2
401360391,2022,8,19,TRUE,11,NA,51,3
401360391,2022,23,3,FALSE,10,NA,23,3
401360391,2022,2,2,FALSE,7,NA,51,3
401360391,2022,25,2,TRUE,7,3059319,31,3
401360391,2022,26,16,TRUE,6,NA,48,3
401360391,2022,22,4,FALSE,4,NA,41,3
401360391,2022,24,2,FALSE,4,2528210,11,3
401360391,2022,27,1,FALSE,3,2578185,42,3
401360391,2022,16,20,FALSE,2,NA,36,3
401360391,2022,38,12,FALSE,10,NA,41,4
401360391,2022,25,1,TRUE,8,NA,19,4
401360391,2022,27,2,FALSE,7,NA,3,4
401360391,2022,10,24,FALSE,4,NA,1,4
401360391,2022,40,23,FALSE,1,NA,56,4
401360378,2022,5,19,FALSE,10,NA,58,1
401360378,2022,45,16,FALSE,1,NA,9,1
401360378,2022,28,14,FALSE,9,NA,11,2
401360378,2022,21,3,FALSE,8,NA,44,2
401360378,2022,43,22,FALSE,8,NA,4,2
401360378,2022,33,27,TRUE,7,6589,45,2
401360378,2022,37,26,FALSE,7,NA,13,2
401360378,2022,16,18,TRUE,6,NA,4,2
401360378,2022,22,3,TRUE,5,6589,33,2
401360378,2022,12,15,FALSE,2,NA,16,2
401360378,2022,36,24,FALSE,11,NA,32,3
401360378,2022,45,20,FALSE,9,NA,53,3
401360378,2022,45,18,FALSE,6,NA,53,3
401360378,2022,23,3,FALSE,5,NA,52,3
401360378,2022,43,23,FALSE,3,NA,29,3
401360378,2022,27,15,FALSE,6,NA,49,4
401360378,2022,10,22,FALSE,2,NA,26,4
401360363,2022,24,21,FALSE,10,NA,8,1
401360363,2022,9,0,FALSE,7,NA,45,1
401360363,2022,25,27,FALSE,6,NA,51,1
401360363,2022,16,26,TRUE,6,2594922,23,1
401360363,2022,26,16,TRUE,9,3155535,51,2
401360363,2022,28,25,TRUE,8,2386,51,2
401360363,2022,26,32,FALSE,7,NA,52,2
401360363,2022,27,26,FALSE,3,NA,22,2
401360363,2022,48,3,FALSE,0,NA,39.9,2
401360363,2022,48,7,TRUE,0,3155535,4.1,2
401360363,2022,16,28,TRUE,9,NA,26,3
401360363,2022,18,9,FALSE,7,NA,3,3
401360363,2022,23,1,FALSE,3,NA,19,3
401360363,2022,7,24,FALSE,2,NA,41,3
401360363,2022,7,24,TRUE,6,3059319,16,4
401360363,2022,46,14,FALSE,3,NA,25,4
401360363,2022,25,18,TRUE,1,2594922,55,4
401360363,2022,47,11,TRUE,1,2594922,26,4
401360333,2022,20,26,FALSE,9,NA,19,1
401360333,2022,15,30,FALSE,3,NA,27,1
401360333,2022,28,27,FALSE,8,NA,37,2
401360333,2022,16,28,FALSE,8,NA,14,2
401360333,2022,25,3,TRUE,2,2386,8,2
401360333,2022,40,30,FALSE,0,NA,1.3,2
401360333,2022,49,8,FALSE,8,NA,9,3
401360333,2022,43,21,FALSE,0,NA,36.9,3
401360333,2022,48,5,TRUE,0,4269,5.3,3
401360333,2022,11,26,TRUE,10,4401416,7,4
401360333,2022,14,24,TRUE,7,NA,20,4
401360333,2022,27,31,FALSE,6,NA,17,4
401360333,2022,35,8,FALSE,5,NA,48,4
401360333,2022,31,29,TRUE,2,NA,57,4
401360333,2022,46,20,TRUE,2,NA,8,4
401360333,2022,26,29,FALSE,0,NA,34.9,4
401358783,2022,27,27,TRUE,11,NA,7,1
401358783,2022,2,2,FALSE,9,NA,40,1
401358783,2022,24,15,TRUE,8,NA,15,1
401358783,2022,28,31,FALSE,7,NA,46,1
401358783,2022,25,1,TRUE,7,6589,2,1
401358783,2022,50,3,FALSE,6,NA,24,1
401358783,2022,33,27,FALSE,8,NA,34,2
401358783,2022,33,27,TRUE,7,2594922,32,2
401358783,2022,35,18,FALSE,6,NA,56,2
401358783,2022,42,9,FALSE,6,NA,28,2
401358783,2022,24,28,FALSE,3,NA,47,2
401358783,2022,5,18,FALSE,3,NA,15,2
401358783,2022,28,28,TRUE,1,NA,35,2
401358783,2022,46,18,FALSE,1,NA,2,2
401358783,2022,23,5,FALSE,0,4278129,13.8,2
401358783,2022,16,15,FALSE,9,NA,21,3
401358783,2022,23,2,TRUE,7,NA,43,3
401358783,2022,29,26,FALSE,5,NA,49,3
401358783,2022,23,2,TRUE,11,NA,16,4
401358783,2022,7,21,TRUE,10,NA,42,4
401358783,2022,25,28,FALSE,9,NA,59,4
401358783,2022,23,1,TRUE,8,NA,11,4
401358783,2022,30,26,TRUE,7,NA,26,4
401358783,2022,24,30,FALSE,6,NA,52,4
401358783,2022,7,24,FALSE,5,NA,28,4
401358783,2022,10,2,FALSE,2,NA,21,4
401358783,2022,9,15,FALSE,0,NA,17.3,4
401360309,2022,28,27,TRUE,10,6589,28,1
401360309,2022,17,4,TRUE,9,NA,18,1
401360309,2022,13,27,FALSE,7,NA,31,1
401360309,2022,22,2,TRUE,10,4269,51,2
401360309,2022,36,29,FALSE,9,NA,37,2
401360309,2022,2,-1,TRUE,6,4401416,55,2
401360309,2022,37,14,FALSE,2,NA,39,2
401360309,2022,35,25,TRUE,11,6589,1,3
401360309,2022,5,28,TRUE,9,NA,9,3
401360309,2022,13,19,FALSE,8,NA,46,3
401360309,2022,28,2,TRUE,7,NA,18,3
401360309,2022,3,0,TRUE,6,NA,27,3
401360309,2022,22,29,FALSE,5,NA,54,3
401360309,2022,1,0,TRUE,11,4401416,47,4
401360309,2022,17,29,FALSE,9,NA,59,4
401360309,2022,23,2,FALSE,9,NA,11,4
401360309,2022,36,25,TRUE,8,2594922,28,4
401360309,2022,23,30,FALSE,6,NA,57,4
401360309,2022,30,1,TRUE,4,6589,46,4
401360309,2022,6,22,TRUE,3,NA,27,4
401360309,2022,7,22,FALSE,0,NA,32.1,4
401360309,2022,22,2,TRUE,0,NA,19.6,4
401360286,2022,22,3,TRUE,10,NA,10,1
401360286,2022,45,15,FALSE,7,NA,48,1
401360286,2022,30,4,TRUE,6,NA,53,1
401360286,2022,39,23,TRUE,6,6589,22,1
401360286,2022,29,28,FALSE,4,NA,47,1
401360286,2022,30,29,FALSE,4,NA,39,1
401360286,2022,38,14,FALSE,3,NA,55,1
401360286,2022,26,3,FALSE,3,NA,24,1
401360286,2022,27,0,TRUE,0,NA,48.6,1
401360286,2022,35,33,FALSE,0,NA,28.5,1
401360286,2022,19,53,FALSE,0,NA,0.5,1
401360286,2022,23,1,TRUE,5,6589,24,2
401360286,2022,8,2,FALSE,4,NA,46,2
401360286,2022,39,24,FALSE,4,NA,24,2
401360286,2022,37,25,FALSE,3,NA,33,2
401360286,2022,20,3,TRUE,3,3155535,9,2
401360286,2022,20,16,FALSE,10,NA,6,3
401360286,2022,21,18,TRUE,5,6589,57,3
401360286,2022,48,10,TRUE,11,2386,17,4
401360286,2022,26,27,TRUE,10,NA,8,4
401360286,2022,23,1,FALSE,9,3064559,37,4
401360286,2022,26,3,TRUE,8,NA,22,4
401360286,2022,29,4,TRUE,5,NA,37,4
401360286,2022,47,16,TRUE,4,2386,32,4
401360286,2022,28,2,TRUE,3,2386,49,4
401360286,2022,43,26,FALSE,3,NA,16,4
401360286,2022,6,5,FALSE,2,NA,17,4
401360259,2022,9,19,TRUE,8,6589,20,1
401360259,2022,8,19,TRUE,7,NA,58,1
401360259,2022,46,14,FALSE,7,NA,20,1
401360259,2022,13,4,TRUE,5,6589,36,1
401360259,2022,26,2,TRUE,2,2386,15,1
401360259,2022,11,29,FALSE,1,NA,28,1
401360259,2022,9,20,TRUE,0,NA,19.6,1
401360259,2022,11,23,FALSE,1,NA,5,2
401360259,2022,22,5,FALSE,10,NA,40,3
401360259,2022,36,25,TRUE,7,6589,29,3
401360259,2022,21,6,FALSE,6,NA,31,3
401360259,2022,6,17,FALSE,5,NA,24,3
401360259,2022,48,8,FALSE,3,NA,2,3
401360259,2022,28,5,FALSE,2,NA,21,3
401360259,2022,17,28,FALSE,0,NA,47.2,3
401360259,2022,37,26,FALSE,6,NA,7,4
401360259,2022,9,29,FALSE,4,NA,29,4
401360259,2022,38,23,TRUE,4,NA,25,4
401360259,2022,33,26,FALSE,3,NA,44,4
401360259,2022,20,7,FALSE,0,NA,58.9,4
401360259,2022,19,16,TRUE,0,NA,35,4
401360238,2022,28,29,TRUE,10,NA,56,1
401360238,2022,8,23,FALSE,10,NA,21,1
401360238,2022,37,25,TRUE,7,3059319,33,1
401360238,2022,42,25,FALSE,1,NA,19,1
401360238,2022,24,2,FALSE,0,NA,53.5,1
401360238,2022,25,1,TRUE,10,4269,43,2
401360238,2022,47,12,TRUE,9,4269,12,2
401360238,2022,40,22,FALSE,1,NA,34,2
401360238,2022,24,1,FALSE,0,NA,46.4,2
401360238,2022,7,18,FALSE,11,NA,16,3
401360238,2022,20,27,FALSE,10,NA,30,3
401360238,2022,10,21,FALSE,5,NA,14,3
401360238,2022,30,5,TRUE,1,4269,26,3
401360238,2022,11,22,TRUE,0,2386,42.9,3
401360238,2022,24,0,TRUE,10,NA,47,4
401360238,2022,3,13,FALSE,10,NA,17,4
401360238,2022,35,23,TRUE,2,6589,41,4
401360238,2022,31,28,FALSE,1,NA,33,4
401360238,2022,5,24,FALSE,0,NA,46.9,4
401360229,2022,5,15,FALSE,7,NA,55,1
401360229,2022,23,1,TRUE,7,NA,29,1
401360229,2022,2,9,FALSE,5,NA,58,1
401360229,2022,19,26,FALSE,11,NA,9,2
401360229,2022,26,27,TRUE,8,4401416,35,2
401360229,2022,19,26,FALSE,7,NA,4,2
401360229,2022,28,1,TRUE,6,NA,36,2
401360229,2022,29,29,FALSE,5,NA,46,2
401360229,2022,48,8,TRUE,1,6589,13,2
401360229,2022,23,0,FALSE,0,NA,47,2
401360229,2022,7,19,TRUE,7,3155535,6,3
401360229,2022,48,8,FALSE,6,NA,7,3
401360229,2022,25,31,TRUE,1,NA,54,3
401360229,2022,46,17,FALSE,11,NA,42,4
401360229,2022,48,2,FALSE,4,NA,2,4
401360229,2022,33,15,FALSE,3,NA,8,4
401360229,2022,4,16,FALSE,2,NA,33,4
401360229,2022,43,19,TRUE,1,NA,24,4
401360229,2022,28,3,TRUE,0,NA,48.5,4
401360229,2022,47,14,FALSE,0,NA,18.2,4
401360220,2022,24,1,FALSE,11,NA,18,1
401360220,2022,32,4,FALSE,9,NA,0,1
401360220,2022,23,20,FALSE,8,NA,28,1
401360220,2022,48,3,FALSE,7,NA,55,1
401360220,2022,21,2,TRUE,6,NA,49,1
401360220,2022,21,27,FALSE,0,NA,2.3,1
401360220,2022,37,11,TRUE,11,NA,46,2
401360220,2022,7,17,FALSE,10,3907498,19,2
401360220,2022,39,22,TRUE,1,3155535,45,2
401360220,2022,23,2,TRUE,1,NA,16,2
401360220,2022,13,26,FALSE,0,NA,57.3,2
401360220,2022,21,25,TRUE,0,6589,17.2,2
401360220,2022,16,25,FALSE,10,3907498,31,3
401360220,2022,22,25,FALSE,10,NA,19,3
401360220,2022,9,19,FALSE,9,NA,31,4
401360220,2022,47,13,FALSE,6,NA,47,4
401360220,2022,47,2,FALSE,5,NA,22,4
401360220,2022,18,27,TRUE,3,3059319,2,4
401360220,2022,41,19,FALSE,2,NA,8,4
401360220,2022,47,0,FALSE,1,NA,0,4
401360200,2022,47,14,FALSE,11,NA,48,1
401360200,2022,2,1,FALSE,10,NA,25,1
401360200,2022,43,20,FALSE,9,NA,43,1
401360200,2022,44,17,FALSE,6,NA,41,1
401360200,2022,47,13,TRUE,5,NA,55,1
401360200,2022,5,17,TRUE,1,NA,1,1
401360200,2022,21,7,TRUE,0,NA,31,1
401360200,2022,3,19,FALSE,10,NA,18,2
401360200,2022,41,26,FALSE,9,NA,19,2
401360200,2022,6,21,FALSE,8,NA,48,2
401360200,2022,9,21,TRUE,2,3059319,55,2
401360200,2022,48,5,TRUE,1,6589,33,2
401360200,2022,46,13,FALSE,1,NA,2,2
401360200,2022,42,24,FALSE,8,NA,50,3
401360200,2022,37,25,TRUE,8,3155535,43,3
401360200,2022,47,18,TRUE,7,6589,20,3
401360200,2022,26,29,FALSE,0,NA,33.2,3
401360200,2022,31,2,TRUE,10,4401416,4,4
401360200,2022,3,0,FALSE,8,NA,27,4
401360185,2022,13,7,FALSE,10,NA,22,1
401360185,2022,28,32,TRUE,8,NA,45,1
401360185,2022,26,28,TRUE,6,NA,56,1
401360185,2022,24,37,TRUE,0,NA,2.2,1
401360185,2022,29,2,FALSE,11,4278052,26,2
401360185,2022,23,2,TRUE,9,4269,53,2
401360185,2022,26,27,TRUE,1,3059319,44,2
401360185,2022,25,54,FALSE,0,NA,0.4,2
401360185,2022,2,0,FALSE,11,NA,44,3
401360185,2022,7,21,FALSE,10,NA,49,3
401360185,2022,9,22,TRUE,7,6589,35,3
401360185,2022,7,26,FALSE,5,NA,24,3
401360185,2022,2,0,TRUE,11,2595209,30,4
401360185,2022,28,29,TRUE,9,NA,12,4
401360185,2022,7,23,FALSE,8,NA,51,4
401360185,2022,4,15,FALSE,8,NA,21,4
401360170,2022,6,13,FALSE,9,NA,51,1
401360170,2022,13,24,FALSE,7,NA,41,1
401360170,2022,22,1,FALSE,6,NA,23,1
401360170,2022,4,14,FALSE,2,NA,18,1
401360170,2022,26,2,FALSE,0,NA,19.6,1
401360170,2022,13,5,FALSE,10,NA,50,2
401360170,2022,39,22,FALSE,3,NA,5,2
401360170,2022,27,1,FALSE,2,NA,37,2
401360170,2022,15,27,FALSE,1,NA,18,2
401360170,2022,31,27,TRUE,0,NA,43,2
401360170,2022,27,3,FALSE,0,NA,1.6,2
401360170,2022,26,1,FALSE,10,3134908,12,3
401360170,2022,36,24,FALSE,9,NA,28,3
401360170,2022,6,16,FALSE,6,NA,53,3
401360170,2022,13,24,FALSE,3,NA,40,3
401360170,2022,23,2,TRUE,3,NA,6,3
401360170,2022,42,19,TRUE,2,NA,13,3
401360170,2022,3,12,TRUE,1,NA,0,3
401360170,2022,36,36,TRUE,0,NA,1.8,3
401360170,2022,33,29,FALSE,11,NA,14,4
401360170,2022,21,24,FALSE,8,NA,27,4
401360170,2022,21,15,FALSE,5,NA,0,4
401360170,2022,46,12,FALSE,4,NA,56,4
401360170,2022,30,24,FALSE,4,NA,7,4
401360170,2022,5,13,TRUE,2,NA,39,4
401360170,2022,27,1,TRUE,2,NA,0,4
401360170,2022,2,7,FALSE,0,NA,55.6,4
401360170,2022,16,22,FALSE,0,NA,17.7,4
401360164,2022,30,26,TRUE,10,4277956,49,1
401360164,2022,18,19,FALSE,10,NA,23,1
401360164,2022,5,19,TRUE,5,NA,47,1
401360164,2022,28,6,FALSE,0,NA,2.7,1
401360164,2022,31,6,TRUE,11,NA,12,2
401360164,2022,11,24,FALSE,10,NA,40,2
401360164,2022,8,22,FALSE,10,NA,22,2
401360164,2022,2,2,TRUE,8,3059319,16,2
401360164,2022,4,16,TRUE,4,6589,23,2
401360164,2022,21,3,FALSE,3,3064230,12,2
401360164,2022,32,3,FALSE,1,NA,17,2
401360164,2022,25,0,FALSE,1,NA,4,2
401360164,2022,25,34,FALSE,0,NA,32.2,2
401360164,2022,2,2,TRUE,10,NA,47,3
401360164,2022,6,22,TRUE,9,NA,38,3
401360164,2022,37,23,FALSE,8,NA,15,3
401360164,2022,25,13,TRUE,7,NA,48,3
401360164,2022,24,1,FALSE,6,NA,52,3
401360164,2022,32,25,FALSE,3,NA,11,3
401360164,2022,22,5,FALSE,2,NA,17,3
401360140,2022,37,23,FALSE,10,NA,26,1
401360140,2022,39,30,FALSE,9,NA,22,1
401360140,2022,8,21,TRUE,6,NA,28,1
401360140,2022,46,26,FALSE,0,NA,34.6,1
401360140,2022,14,12,TRUE,11,3137795,29,2
401360140,2022,20,14,FALSE,9,NA,7,2
401360140,2022,30,3,FALSE,7,NA,41,2
401360140,2022,33,26,TRUE,7,3137795,25,2
401360140,2022,42,22,FALSE,6,NA,53,2
401360140,2022,23,4,FALSE,2,NA,51,2
401360140,2022,25,3,FALSE,2,NA,50,2
401360140,2022,37,26,FALSE,2,NA,7,2
401360140,2022,13,27,FALSE,0,4278129,32,2
401360140,2022,25,6,FALSE,0,3147657,0.9,2
401360140,2022,41,20,FALSE,11,NA,43,3
401360140,2022,46,13,FALSE,6,NA,9,3
401360140,2022,19,3,FALSE,5,NA,38,3
401360140,2022,19,26,TRUE,0,2594922,34.9,3
401360140,2022,22,29,FALSE,0,NA,5.8,3
401360140,2022,19,28,FALSE,7,NA,52,4
401360140,2022,10,22,FALSE,3,NA,24,4
401360124,2022,48,-1,TRUE,11,6589,18,1
401360124,2022,2,-1,FALSE,10,NA,30,1
401360124,2022,40,20,TRUE,0,3134903,56.9,1
401360124,2022,9,50,FALSE,0,NA,1.1,1
401360124,2022,23,1,FALSE,10,NA,39,2
401360124,2022,19,28,FALSE,9,NA,40,2
401360124,2022,7,26,FALSE,8,NA,57,2
401360124,2022,20,9,TRUE,7,4401416,25,2
401360124,2022,23,1,FALSE,6,NA,2,2
401360124,2022,11,22,TRUE,1,NA,40,2
401360124,2022,39,7,FALSE,0,NA,6.1,2
401360124,2022,31,10,TRUE,10,3155535,19,3
401360124,2022,37,29,TRUE,8,6589,56,3
401360124,2022,23,1,TRUE,8,NA,0,3
401360124,2022,20,27,FALSE,6,NA,39,3
401360124,2022,18,3,FALSE,6,NA,10,3
401360124,2022,25,2,TRUE,9,NA,20,4
401360124,2022,33,32,TRUE,6,NA,36,4
401360124,2022,41,22,TRUE,5,NA,44,4
401360124,2022,2,7,TRUE,5,NA,21,4
401360124,2022,40,28,FALSE,4,NA,48,4
401360124,2022,32,8,TRUE,3,6589,27,4
401360114,2022,39,24,TRUE,10,6589,31,1
401360114,2022,29,3,FALSE,1,NA,36,1
401360114,2022,22,4,TRUE,1,NA,7,1
401360114,2022,22,31,FALSE,0,NA,35.9,1
401360114,2022,24,1,TRUE,0,NA,3.6,1
401360114,2022,34,28,FALSE,11,NA,45,2
401360114,2022,22,1,TRUE,9,4401416,45,2
401360114,2022,7,20,FALSE,9,NA,22,2
401360114,2022,28,1,TRUE,8,3137795,20,2
401360114,2022,6,20,TRUE,2,4277956,9,2
401360114,2022,7,25,FALSE,0,NA,39,2
401360114,2022,16,28,TRUE,0,6589,8,2
401360114,2022,40,23,TRUE,10,6589,30,3
401360114,2022,5,19,FALSE,7,NA,10,3
401360114,2022,5,17,FALSE,6,NA,3,3
401360114,2022,29,5,FALSE,5,NA,14,3
401360114,2022,40,1,FALSE,0,NA,40.6,3
401360114,2022,28,2,FALSE,0,NA,1.9,3
401360114,2022,5,18,FALSE,10,NA,17,4
401360114,2022,49,4,FALSE,7,NA,45,4
401360114,2022,6,16,TRUE,5,6589,10,4
401360114,2022,5,18,TRUE,4,3059319,45,4
401360114,2022,19,31,FALSE,3,NA,19,4
401360114,2022,23,2,TRUE,2,NA,12,4
401360114,2022,23,1,TRUE,1,NA,6,4
401360102,2022,21,3,TRUE,10,6589,14,1
401360102,2022,14,27,TRUE,8,6589,49,1
401360102,2022,2,6,FALSE,7,NA,46,1
401360102,2022,42,26,FALSE,11,3907498,42,2
401360102,2022,17,9,FALSE,11,NA,21,2
401360102,2022,6,21,TRUE,9,NA,24,2
401360102,2022,45,21,TRUE,3,6589,31,2
401360102,2022,22,3,TRUE,2,NA,41,2
401360102,2022,30,30,FALSE,2,NA,22,2
401360102,2022,5,17,FALSE,1,NA,17,2
401360102,2022,21,27,TRUE,9,4277956,19,3
401360102,2022,4,17,TRUE,0,NA,39.4,3
401360102,2022,38,13,TRUE,11,4401416,22,4
401360102,2022,37,27,FALSE,10,NA,51,4
401360102,2022,45,6,FALSE,7,NA,4,4
401360102,2022,7,21,TRUE,1,3059319,27,4
401360076,2022,2,11,FALSE,11,2991230,43,1
401360076,2022,37,28,FALSE,9,NA,17,1
401360076,2022,2,10,TRUE,6,4277956,31,1
401360076,2022,24,3,FALSE,5,2578240,51,1
401360076,2022,23,4,FALSE,1,2578240,50,2
401360076,2022,12,25,FALSE,0,NA,3.4,2
401360076,2022,22,5,FALSE,9,NA,56,3
401360076,2022,27,3,TRUE,1,NA,8,3
401360076,2022,7,22,FALSE,6,NA,14,4
401360076,2022,7,19,FALSE,3,NA,41,4
401360048,2022,7,26,FALSE,11,NA,3,1
401360048,2022,47,13,TRUE,8,6589,53,1
401360048,2022,25,6,TRUE,8,6589,16,1
401360048,2022,25,3,FALSE,6,NA,16,1
401360048,2022,11,20,TRUE,0,NA,29.7,1
401360048,2022,26,6,FALSE,0,NA,0,1
401360048,2022,5,21,TRUE,10,NA,23,2
401360048,2022,8,19,FALSE,8,NA,6,2
401360048,2022,44,17,FALSE,7,NA,52,2
401360048,2022,6,16,TRUE,6,2595209,31,2
401360048,2022,25,3,FALSE,5,NA,25,2
401360048,2022,25,1,TRUE,11,6589,6,3
401360048,2022,26,3,FALSE,8,4259,55,3
401360048,2022,4,20,TRUE,8,6589,14,3
401360048,2022,18,33,FALSE,0,NA,42.7,3
401360048,2022,40,24,TRUE,11,2595209,27,4
401360048,2022,48,8,TRUE,10,4269,15,4
401360048,2022,3,14,TRUE,9,4401416,44,4
401360048,2022,7,20,FALSE,7,NA,48,4
401360048,2022,25,0,TRUE,7,4401416,5,4
401360048,2022,25,2,TRUE,6,4269,30,4
401360048,2022,17,26,FALSE,5,NA,29,4
401360048,2022,26,2,FALSE,4,NA,43,4
401360048,2022,25,1,TRUE,3,6589,59,4
401360048,2022,4,17,TRUE,2,NA,47,4
401360048,2022,48,2,FALSE,2,NA,0,4
401360048,2022,25,0,TRUE,1,6589,51,4
401360034,2022,7,20,TRUE,10,NA,21,1
401360034,2022,40,21,TRUE,7,NA,8,1
401360034,2022,24,30,TRUE,2,NA,30,1
401360034,2022,41,31,TRUE,2,6589,8,1
401360034,2022,35,25,FALSE,1,NA,13,1
401360034,2022,30,3,FALSE,0,3062667,18.9,1
401360034,2022,37,23,FALSE,11,NA,48,2
401360034,2022,23,32,TRUE,1,NA,46,2
401360034,2022,5,14,FALSE,1,NA,18,2
401360034,2022,27,2,TRUE,0,3059319,50.2,2
401360034,2022,23,2,TRUE,10,NA,25,3
401360034,2022,24,6,TRUE,9,6589,56,3
401360034,2022,23,27,TRUE,8,6589,2,3
401360034,2022,3,12,FALSE,7,NA,17,3
401360034,2022,34,28,TRUE,10,NA,33,4
401360034,2022,37,29,TRUE,9,NA,29,4
401360034,2022,25,4,FALSE,8,NA,6,4
401360034,2022,25,29,FALSE,7,NA,30,4
401360034,2022,6,20,TRUE,7,2595209,6,4
401360018,2022,2,11,FALSE,8,NA,32,1
401360018,2022,23,1,FALSE,7,NA,24,1
401360018,2022,27,1,TRUE,5,3155535,57,1
401360018,2022,43,18,FALSE,1,NA,28,1
401360018,2022,23,1,TRUE,0,NA,39.1,1
401360018,2022,41,20,FALSE,8,NA,53,2
401360018,2022,42,26,FALSE,7,NA,0,2
401360018,2022,8,19,TRUE,2,3059319,12,2
401360018,2022,24,30,FALSE,1,NA,52,2
401360018,2022,39,22,FALSE,11,NA,1,3
401360018,2022,14,16,TRUE,9,6589,9,3
401360018,2022,6,18,TRUE,1,2386,10,3
401360018,2022,24,17,FALSE,0,NA,12.4,3
401360018,2022,7,32,TRUE,0,NA,0,3
401360018,2022,12,28,FALSE,9,NA,56,4
401360018,2022,28,16,FALSE,8,NA,38,4
401360018,2022,6,23,FALSE,7,NA,26,4
401360018,2022,26,2,TRUE,7,3134903,3,4
401360018,2022,23,2,FALSE,4,NA,32,4
401360018,2022,5,28,FALSE,3,NA,31,4
401360018,2022,36,3,FALSE,2,NA,48,4
401360018,2022,9,23,FALSE,1,NA,17,4
401360007,2022,25,27,TRUE,10,NA,53,1
401360007,2022,7,18,FALSE,10,NA,23,1
401360007,2022,26,4,TRUE,6,6589,14,1
401360007,2022,26,3,TRUE,1,NA,19,1
401360007,2022,46,19,FALSE,0,NA,50.2,1
401360007,2022,28,27,TRUE,10,2386,44,2
401360007,2022,45,16,TRUE,9,NA,43,2
401360007,2022,28,3,TRUE,8,NA,49,2
401360007,2022,6,19,FALSE,8,NA,26,2
401360007,2022,26,31,FALSE,7,NA,38,2
401360007,2022,28,6,FALSE,6,NA,54,2
401360007,2022,26,26,FALSE,6,NA,28,2
401360007,2022,36,9,TRUE,2,NA,32,2
401360007,2022,44,20,TRUE,11,6589,46,3
401360007,2022,20,6,TRUE,11,NA,1,3
401360007,2022,40,22,TRUE,9,NA,28,3
401360007,2022,5,21,FALSE,9,NA,3,3
401360007,2022,42,20,TRUE,7,6589,17,3
401360007,2022,35,25,TRUE,2,6589,34,3
401360007,2022,43,21,FALSE,10,NA,47,4
